hotel_reference_id,hotel_country,hotel_city,hotel_state_province,hotel_category,hotel_class
-3906892594996874430,THAILAND,MUKDAHAN,MUKDAHAN,,
8745326844500493532,THAILAND,CHIANG MAI,,Hotel,3.0
-8739332416174481734,PHILIPPINES,MANILA,,Hotel,3.0
-2747980820804460992,PHILIPPINES,PANGLAO,BOHOL,Hotel,2.5
6620802521919825775,THAILAND,HAT YAI,,Hotel,3.0
7766699468761933218,PHILIPPINES,CEBU,,Hotel,3.5
-8313165010999084319,PHILIPPINES,PALAWAN,PALAWAN,Hotel,1.0
-1662549228137503004,THAILAND,KO PHI PHI,KRABI,,
-3949065853713667984,THAILAND,BANGKOK,BANGKOK,,
-5899891961065971481,THAILAND,PATONG,PHUKET,Hotel,5.0
-421320387548000077,PHILIPPINES,CEBU,,Hotel,3.0
-310045393287771161,THAILAND,PATTAYA,,Hotel,4.0
-5335029170355946352,THAILAND,CHOENG THALE,PHUKET,,
-2631756227454397362,THAILAND,KO CHANG,TRAT,Hotel,4.5
-7195727516188594148,THAILAND,PATTAYA,CHON BURI,Hotel,2.5
8305966828214432849,PHILIPPINES,MANILA,,Hotel,3.0
6597740731183365189,PHILIPPINES,BORACAY,,Hotel,3.0
5595446318874037482,PHILIPPINES,MANILA,,Hotel,5.0
-9217817084420152490,PHILIPPINES,MANILA,,Hotel,4.0
-3109711124975862908,PHILIPPINES,ILOILO,,Hotel,3.0
-8181440098176019970,THAILAND,BANGKOK,BANGKOK,Hotel,4.0
-1348222914195954262,PHILIPPINES,BORACAY ISLAND,AKLAN,Hotel,2.0
-4551144968443560335,THAILAND,RAYONG,RAYONG,,
-495624848222023894,PHILIPPINES,MANILA,METRO MANILA,,
-961530297739614360,THAILAND,CHIANG SAEN,CHIANG RAI,Hotel,4.0
2181796729861746346,THAILAND,BANGKOK,,Hotel,5.0
-1781015237781924123,THAILAND,PATTAYA,,,
-4421200012720063289,THAILAND,KHON KAEN,KHON KAEN,Hotel,4.0
-1593784013358172346,THAILAND,SATTAHIP,PATTAYA,Hotel,3.5
-187589246371223839,THAILAND,PATTAYA,CHONBURI,,
1654293871408205078,THAILAND,PATONG,PHUKET,,
5628591841177535549,PHILIPPINES,TAGUIG,MANILA,,
-5363137287948079505,THAILAND,HAT YAI,SONGKHLA,Hotel,3.5
1734905852059995639,THAILAND,PHATTHALUNG,,,
-7088324967143181559,THAILAND,BANGKOK,,Hotel,4.5
2680097481986432463,THAILAND,BANGKOK,,Hotel,5.0
-6496772570824513454,THAILAND,PHANG NGA,,Hotel,4.0
768212344781709403,PHILIPPINES,PALAWAN,PALAWAN,Hotel,1.0
583110810765904933,THAILAND,PATONG,PHUKET,Hotel,4.0
1068050493069391114,THAILAND,PATTAYA,,Hotel,5.0
815282834002359434,THAILAND,HAT YAI,SONGKHLA,Hotel,4.0
3228732588642774816,THAILAND,BANGKOK,,Hotel,3.5
-735479215859376470,THAILAND,BANGKOK,BANGKOK,Hotel,5.0
-3752711781564826884,THAILAND,BANGKOK,,Hotel,4.5
-6632200753405875614,PHILIPPINES,BAGUIO,BENGUET,Hotel,3.0
-3491937050087207682,THAILAND,HAT YAI,,Hotel,4.0
-1558669593233229093,PHILIPPINES,GUIUAN,EASTERN SAMAR,Hotel,3.5
3665834135631575173,PHILIPPINES,MANDALUYONG,METRO MANILA,Hotel,2.0
628647085424201720,THAILAND,BANGKOK,BANGKOK,Hotel,4.0
-3924374797475385141,THAILAND,BANGKOK,,,
1602877193673406987,THAILAND,LAM LUK KA,PATHUM THANI,Hotel,4.0
7898680560703826464,THAILAND,PATTAYA,,Hotel,5.0
-8814277052025246830,THAILAND,PAI,MAE HONG SON,Hotel,3.0
6334304158096483547,THAILAND,THA SAE,CHUMPHON,Hotel,2.5
3508346016952151206,THAILAND,BANGKOK,BANGKOK,,
551550880754513593,PHILIPPINES,QUEZON CITY,,Hotel,3.0
-4397287309010880190,THAILAND,KOH SAMUI,SURAT THANI,Hotel,5.0
-2807127651393933743,THAILAND,BANGKOK,BANGKOK,Hotel,5.0
4186966492872420968,THAILAND,BANGKOK,BANGKOK,Hotel,2.0
8548250315260102351,THAILAND,PAK CHONG,NAKHON RATCHASIMA,Hotel,4.5
1335293603988349738,THAILAND,HAT YAI,,Hotel,2.0
2039697441764451995,THAILAND,BANGKOK,,,
4765807082134598711,THAILAND,BANGKOK,BANGKOK,Hotel,3.5
8039220106738443006,THAILAND,BANGKOK,,,
5796205135652710085,PHILIPPINES,MANILA,,Hotel,2.5
-9039318980846822874,THAILAND,LAMPANG,LAMPANG,Hotel,2.0
9148056328147518215,THAILAND,BANGKOK,,Hotel,4.0
1920906148690899369,THAILAND,PATTAYA,CHONBURI,Hotel,4.0
-4650748156593576541,PHILIPPINES,CAGAYAN DE ORO,MISAMIS ORIENTAL,Hotel,1.5
4496184777512695059,THAILAND,PHUKET,PHUKET,Hotel,2.0
-4736393303436558174,THAILAND,RATCHABURI,,Apartment,3.0
6288648279779573888,PHILIPPINES,BORACAY,,Hotel,2.0
6941077840493784061,THAILAND,PHUKET,,Hotel,4.0
8035112264265839452,THAILAND,HUA HIN,PRACHUAP KHIRI KHAN,Hotel,5.0
2061916992280754617,PHILIPPINES,TAGBILARAN,BOHOL,Hotel,3.0
1650536663076443007,THAILAND,HAT YAI,SONGKHLA,Hotel,3.0
9129449362922382080,THAILAND,KHON KAEN,,Hotel,4.0
6209752705748084197,THAILAND,CHA-AM,,Hotel,3.0
5052620747114458953,PHILIPPINES,MANILA,,Hotel,3.0
-744842772957076201,PHILIPPINES,CEBU,CEBU,Hotel,4.0
2730169865074596577,THAILAND,CHIANG RAI,,Hotel,3.0
-6453241612404329747,THAILAND,KARON,PHUKET,Hotel,3.0
8433648538959034862,PHILIPPINES,GENERAL LUNA,SURIGAO DEL NORTE,Hotel,3.5
3560931711495927204,THAILAND,CHIANG MAI,CHIANGMAI,,
1503158400982783515,PHILIPPINES,MAKATI,MANILA,,
-4090169241856315973,THAILAND,HAT YAI,SONGKHLA,,
639564793747627653,THAILAND,SONGKHLA,SONGKHLA,Hotel,3.5
841089369875090881,PHILIPPINES,DAVAO,,,
-50455180243675479,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
-4859142647947501126,PHILIPPINES,BUTUAN,AGUSAN DEL NORTE,Hotel,2.5
-6147684284578933096,PHILIPPINES,BORACAY ISLAND,AKLAN,Hotel,3.0
2598032978535791260,THAILAND,KRABI,,Hotel,4.0
-1508025752195624939,PHILIPPINES,QUEZON CITY,,Hotel,3.0
7677468453183814947,THAILAND,LAMPANG,LAMPANG,Hotel,3.0
-7703964083525551257,THAILAND,PHUKET,,Hotel,4.0
2762438842200437045,THAILAND,KRABI,,Hotel,3.5
905446957774161426,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
1154909777237877333,THAILAND,BANGKOK,BANGKOK,Hotel,4.0
-7084104965876356979,THAILAND,PATTAYA,CHONBURI,Hotel,3.0
7915357359511365735,PHILIPPINES,MANILA,,Hotel,4.0
-8768564089514498907,THAILAND,KOH SAMUI,SURATTHANI,Hotel,3.0
-743853512312863272,THAILAND,HAT YAI,SONGKHLA,Hotel,4.0
-3481543370354793253,PHILIPPINES,ORMOC,NORTHERN LEYTE,,
-189696340138908556,PHILIPPINES,NASUGBU,BATANGAS,Hotel,3.0
4493621163762565345,THAILAND,BANGKOK,BANGKOK,Hotel,4.0
-5682351414481017708,THAILAND,BANGKOK DON MUANG AIRPORT,,Hotel,5.0
-3228992214735874912,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
3555748266039856870,PHILIPPINES,CAGAYAN DE ORO,MISAMIS ORIENTAL,Hotel,2.0
-5174973372418770649,THAILAND,BANGKOK,,Hotel,3.5
-5753875152377813701,PHILIPPINES,SAN JUAN,METRO MANILA,Hotel,3.5
-4151898536887896904,PHILIPPINES,ANTIPOLO,RIZAL,Hotel,1.0
-7211242697552542416,THAILAND,UDON THANI,,,
-2450502313178038902,THAILAND,BANGKOK,,,
-3579805827887256205,PHILIPPINES,MANILA,MANILA,,
24142551658733938,THAILAND,HAT YAI,SONGKHLA,Hotel,3.0
-410506968298321617,THAILAND,SA KHU,PHUKET,Hotel,3.0
3443464549743491283,PHILIPPINES,LEGAZPI,ALBAY,Hotel,2.5
-2024442672501313097,PHILIPPINES,PARAÑAQUE,,Hotel,3.0
-1536811678613291393,PHILIPPINES,ZAMBOANGA,,Hotel,2.5
-3513673560656155915,THAILAND,PATTAYA BEACH,,Hotel,3.0
-5933088626729620704,PHILIPPINES,DAVAO CITY,,Hotel,4.0
-2953109311994813558,THAILAND,BANGKOK,BANGKOK,Hotel,4.0
-2837775925943506670,PHILIPPINES,GENERAL SANTOS,,,
-3717232562180132429,THAILAND,RAYONG,RAYONG,,
3831545718313646815,PHILIPPINES,CALOOCAN,,Hotel,3.0
-6298972127394341802,THAILAND,CHANTHABURI,CHANTHABURI,Hotel,4.0
5746702064329988093,THAILAND,HAT YAI,SONGKHLA,Hotel,3.5
2744254979986060297,THAILAND,CHIANG MAI,CHIANG MAI,Hotel,3.5
-3837272502194404275,THAILAND,PATONG,PHUKET,,
-6382294502305036366,THAILAND,PHUKET,PHUKET,Hotel,4.0
4876347372769226551,PHILIPPINES,KALIBO (BORACAY),,Hotel,4.0
-41353034668889317,THAILAND,PATTAYA,CHONBURI,Hotel,3.0
-294513387869951600,THAILAND,BANGKOK,BANGKOK,Hotel,3.5
9048411019915196498,PHILIPPINES,MANILA,,Hotel,3.5
-2582223642322829403,THAILAND,HAT YAI,SONGKHLA,Hotel,3.0
-5898369977166828385,PHILIPPINES,TACLOBAN,LEYTE,Hotel,3.5
7917506654458044767,PHILIPPINES,MANILA,,Hotel,3.0
413137318187931919,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
428094755877913822,THAILAND,HAT YAI,SONGKHLA,,
1786054761519351346,THAILAND,KRABI,,Hotel,4.0
-3497235708879772196,PHILIPPINES,BACOLOD,NEGROS OCCIDENTAL,Hotel,3.0
-118744385094491776,THAILAND,CHIANG MAI,CHIANG MAI,,
2791913363292294030,PHILIPPINES,MARILAO,BULACAN,Hotel,2.5
-7262569052090476794,THAILAND,PHUKET,,Hotel,4.0
-6432108033102479090,THAILAND,HAT YAI,SONGKHLA,Hotel,3.5
-1606378569413900259,THAILAND,UDON THANI,UDON THANI,Hotel,2.5
3284910278749847466,THAILAND,HAT YAI,SONGKHLA,Hotel,2.0
218167268765314843,PHILIPPINES,MANILA,,,
-7211556019786799031,THAILAND,KRABI,KRABI,,
5971595044081263355,THAILAND,BANGKOK,BANGKOK,,
6809259148869121388,THAILAND,BANGKOK,,Hotel,3.0
988484197021808298,THAILAND,SUAN PHUENG,RATCHABURI,Hotel,4.0
7120105029653440165,PHILIPPINES,DAVAO,,Hotel,3.0
-8306135803400648129,THAILAND,BANGKOK,THAILAND,,
3625515433434025305,THAILAND,KO SAMET,RAYONG,Hotel,3.0
7992386032761167839,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
-4127246874256145975,THAILAND,NAKHON SI THAMMARAT,,Hotel,3.0
-202891641806143799,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
-1201789525338700615,PHILIPPINES,MANILA,,Hotel,3.0
-3632567517904002203,PHILIPPINES,CEBU,,Hotel,3.0
3502795518568604238,THAILAND,BANGKOK,BANGKOK,Hotel,4.0
2323775644186476010,THAILAND,BANGKOK,BANGKOK,Hotel,4.0
7807575911360646349,PHILIPPINES,BOHOL,,Hotel,3.0
-6367556128716810576,THAILAND,KO YAO,PHANG NGA,,
6037937973374767594,THAILAND,CHIANG MAI,CHIANG MAI,Hotel,3.5
-9075158370656554569,THAILAND,BANGKOK,BANGKOK,Hotel,4.0
8565477489918976489,THAILAND,SUWANNAPHUM,ROI ET,Hotel,
3298761593007423882,THAILAND,RAYONG,RAYONG,Hotel,3.5
-515557605562808577,THAILAND,UDON THANI,,Hotel,2.0
7194966237915151628,THAILAND,UDON THANI,UDON THANI,,
3221770600607766671,PHILIPPINES,PASAY,,,
-6446279965726668729,THAILAND,CHIANG MAI,CHIANG MAI,,
7787837161533737179,PHILIPPINES,BORACAY,,Hotel,2.0
-1165085751817164053,THAILAND,BANGKOK,BANGKOK,,
8893417280488374338,THAILAND,BANGKOK,,Hotel,3.0
5359980153950372442,THAILAND,HAT YAI,,Hotel,3.0
-6052082975534627790,THAILAND,KHON KAEN,,Hotel,3.0
4286233121251012601,THAILAND,CHIANG RAI,CHIANG RAI,Hotel,2.0
4445950198357245066,PHILIPPINES,MANILA,,,
-3434222967020892188,THAILAND,BANGKOK,BANGKOK,,
9220033746296959530,PHILIPPINES,BORACAY,,Hotel,3.5
1464802729436342675,PHILIPPINES,LAPU-LAPU,,Hotel,3.0
8500786577579908884,PHILIPPINES,BAGUIO,BENGUET,Hotel,4.0
960305753127555623,PHILIPPINES,MANILA,MANILA,Hotel,3.5
-6598318520010638804,THAILAND,CHANTHABURI,CHANTHABURI,Hotel,2.0
7020851642033008659,THAILAND,HAT YAI,SONGKHLA,,
1419386709345449614,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
6720107409408663281,THAILAND,PATONG,PHUKET,,
6433060854272100044,PHILIPPINES,BORACAY ISLAND,,Hotel,2.5
1104898419519026660,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
-7463773905640868971,THAILAND,KO PHI PHI,KRABI,,
7972267524850641763,THAILAND,BANGKOK,,,
3244730310504284534,THAILAND,BUENG KAN CITY,BUENG KAN,Hotel,4.0
-228429475583479855,PHILIPPINES,MAKATI,MANILA,Hotel,2.5
7985156878803404355,PHILIPPINES,BORACAY,,Hotel,3.0
2548169920817268754,PHILIPPINES,LOS BANOS,,Hotel,3.0
-8373246431563628100,THAILAND,CHONBURI,,Hotel,3.0
-3714071718493052809,THAILAND,HAT YAI,SONGKHLA,Hotel,3.0
3754947821020570828,THAILAND,PATTAYA,CHONBURI,Hotel,3.0
6354740875097560339,THAILAND,BANGKOK,,Hotel,4.0
7002005203937112734,THAILAND,BANGKOK,,Hotel,4.0
-1503248191016062791,PHILIPPINES,CEBU,,Hotel,2.0
-5041301398379465665,THAILAND,PATTAYA,CHONBURI,,
-1397607215770202941,PHILIPPINES,QUEZON CITY,MANILA,Hotel,2.0
5228113869052646257,PHILIPPINES,MANILA,,Hotel,3.0
6899763361228482201,THAILAND,SAMUT PRAKAN,SAMUT PRAKAN,,
-6441561434900252767,THAILAND,NAKHON RATCHASIMA,,Hotel,4.0
-26926443614332999,THAILAND,CHIANG MAI,,Hotel,3.0
4613500010991547050,THAILAND,HUA HIN / CHA-AM,PRACHUAP KHIRI KHAN,Hotel,3.0
5629262108823007874,THAILAND,BANGKOK DON MUANG AIRPORT,,Hotel,5.0
8213137338172006578,PHILIPPINES,MANILA,,,
5144434196080840321,THAILAND,KANCHANABURI,KANCHANABURI,Hotel,3.0
-2447165469224166012,PHILIPPINES,MANILA,,Hotel,4.0
-385715926132724105,PHILIPPINES,MANDAUE,,Hotel,2.5
-2823090422471172824,THAILAND,PATTAYA,CHONBURI,Hotel,3.0
-2871999888331992791,PHILIPPINES,MANILA,MANILA,,
1061852072525741696,THAILAND,HUA HIN,,,
6163423165871396403,THAILAND,NAKHON RATCHASIMA,,Hotel,3.0
899197180955616321,PHILIPPINES,MANILA,,Hotel,3.0
-7337037478297203654,PHILIPPINES,BORACAY,,Hotel,3.0
1748297162905889346,PHILIPPINES,MANILA,,Hotel,3.5
-5371297655614872388,THAILAND,PHUKET,PHUKET,Hotel,4.0
-239234197594766630,PHILIPPINES,ANGELES CITY,PAMPANGA,Hotel,2.5
-919455142059347694,THAILAND,SATUN,,,
-298111311760011446,PHILIPPINES,MAKATI,,,
3830764799909798908,THAILAND,KARON,PHUKET,Hotel,4.0
6878005182139459283,THAILAND,PATTAYA,,Hotel,4.0
7676361652669964538,THAILAND,PATTAYA,CHON BURI,,
3880765579248136601,THAILAND,KRABI,KRABI,Hotel,3.0
5814006344418944249,THAILAND,SATUN,,,
-2314152528085023674,THAILAND,KRABI,,Hotel,3.0
8731190835702936138,THAILAND,KRABI,,Hotel,4.0
8209959483845199130,THAILAND,BANGKOK,,Hotel,5.0
-1594095894541922759,THAILAND,KRABI,KRABI,Hotel,4.0
3701346596186880092,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
6282999684557145178,THAILAND,BANGKOK,THAILAND,Hotel,3.0
8226060056120619331,THAILAND,PHIMAI,NAKHON RATCHASIMA,Hotel,3.0
2580943600360557581,PHILIPPINES,MANILA,,Hotel,3.0
7215251803135569147,THAILAND,KHON KAEN,KHON KAEN,,
4711001422090670474,PHILIPPINES,CAGAYAN DE ORO,MISAMIS ORIENTAL,Hotel,1.5
6503423285000427967,THAILAND,KOH LAN,CHONBURI,Hotel,3.0
208751983404784917,THAILAND,PATTAYA,CHONBURI,Hotel,3.5
-4063423090697956846,THAILAND,TRAT,,Hotel,3.0
2932912338775726608,PHILIPPINES,ANGELES CITY,CENTRAL LUZON,Hotel,2.0
-5164387254506080479,PHILIPPINES,MANILA,,Hotel,3.0
-8783380683580681136,THAILAND,BANGKOK,BANGKOK,Hotel,4.0
2108025044559543228,PHILIPPINES,ANGOULEME,,Hotel,5.0
-7102680245692832443,THAILAND,PHUKET,PHUKET,Hotel,3.0
-690081766508492569,THAILAND,PATTAYA,CHONBURI,Hotel,5.0
561206453281055150,PHILIPPINES,MANILA,,Hotel,4.0
-3966600251010278833,THAILAND,PHUKET,,Hotel,5.0
143423256516488660,THAILAND,CHIANG RAI,,Hotel,2.0
3745327114333585025,THAILAND,KRABI,,Hotel,2.5
-2790495673242057505,THAILAND,BANGKOK,BANGKOK,,
-4455831823754243313,PHILIPPINES,BAGUIO,BENGUET,,
-1770594181055134705,THAILAND,HAT YAI,SONGKHLA,Hotel,3.0
8259020772981502492,THAILAND,KOH SAMUI,SURAT THANI,,
3472726635496720565,THAILAND,BANGKOK,BANGKOK,,
4484299553704363420,THAILAND,UDON THANI,UDON THANI,,
-4927927937202222007,THAILAND,NAN,NAN,Hotel,2.0
8666320463834851358,PHILIPPINES,LEGAZPI,,Hotel,2.0
-2282002294998057556,PHILIPPINES,BOHOL,,Hotel,5.0
1581342751227093954,PHILIPPINES,MANILA,,Hotel,4.0
-5281272288727770714,THAILAND,CHIANG MAI,CHIANG MAI,Hotel,4.0
-7183271583932136538,THAILAND,HAT YAI,SONGKHLA,Hotel,3.0
8395645779408916092,THAILAND,CHIANG MAI,,,
4101299435276503983,THAILAND,CHALONG,PHUKET,,
5178119924448635464,PHILIPPINES,ILOILO,,Hotel,4.0
7712669999861081384,THAILAND,AMPHAWA,SAMUT SONGKHRAM,Hotel,2.0
-947311735331282246,PHILIPPINES,PALAWAN,,Hotel,4.0
-2749817887320742215,THAILAND,KARON,PHUKET,Hotel,3.0
1972534687603828346,THAILAND,TRAT,TRAT,Hotel,2.5
1130649942743042930,THAILAND,BANGKOK,,Hotel,4.5
4384004010518174627,THAILAND,SURAT THANI,SURAT THANI,Hotel,3.0
3658081905445035059,THAILAND,PHITSANULOK,SUKHOTHAI,Hotel,3.0
3172978626751993940,PHILIPPINES,TAGBILARAN,BOHOL,Hotel,2.0
-6535261014073810107,THAILAND,HAT YAI,SONGKHLA,Hotel,3.0
7916292444038090861,THAILAND,ROI ET,ROI ET,Hotel,4.5
7173467484905973466,PHILIPPINES,BOHOL,,Hotel,5.0
9212961045924794722,PHILIPPINES,DAVAO,DAVAO REGION,Hotel,3.0
7633955089370815008,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
7187258659910635414,THAILAND,KRABI-AO NANG,,Hotel,4.0
5463245810413603237,THAILAND,BANGKOK,,Hotel,4.0
4946679693958972943,THAILAND,UDON THANI,UDON THANI,Hotel,4.0
9059615289363352474,THAILAND,PATTAYA,CHONBURI,Hotel,4.0
-527977086066563193,PHILIPPINES,CEBU,,Hotel,3.0
-7374289451417669924,THAILAND,KRABI,,Hotel,4.0
2626815523029907401,THAILAND,NAKHON PHANOM,,,
389122441185090727,THAILAND,PRACHUAB KHIRI KHAN,,Hotel,4.0
5886623357712962899,THAILAND,BANGKOK,BANGKOK,Hotel,2.0
2099916708319889841,PHILIPPINES,CORON,PALAWAN,Hotel,2.0
-6925734574851122952,PHILIPPINES,MANILA,MANILA,,
-1877057844271815685,PHILIPPINES,DAVAO,DAVAO DEL SUR,Hotel,3.0
-7227707615464269691,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
-7688503382053367679,THAILAND,LAMPANG,LAMPANG,Hotel,4.0
-3584764722255582739,PHILIPPINES,MANILA,,,
321223655073904693,THAILAND,BANGKOK,,Hotel,4.0
6406449313807602666,THAILAND,PATTAYA,CHON BURI,Hotel,4.0
6984899906460358766,PHILIPPINES,DUMAGUETE,NEGROS ORIENTAL,,
4530564910362949145,THAILAND,KAMPHAENG PHET,KAMPHAENG PHET,Hotel,2.0
3080349546574379308,THAILAND,BANGKOK,BANGKOK,Hotel,4.0
-1860537435334702607,THAILAND,RAYONG,RAYONG,Hotel,3.5
-8162294227299702454,THAILAND,BANGKOK,BANGKOK,Hotel,3.5
8844138488151374928,THAILAND,PHUKET,PHUKET,Hotel,5.0
-4849340921931111877,THAILAND,SA KHU,PHUKET,Hotel,3.0
622496575170027589,THAILAND,BANGKOK,BANGKOK,,
-5194007477108233906,PHILIPPINES,DAVAO,DAVAO DEL SUR,Hotel,2.5
-510692136778406430,THAILAND,BANGKOK,,Hotel,5.0
-3312482432844701041,THAILAND,HAT YAI,SONGKHLA,Hotel,4.0
4159927515090276251,THAILAND,BANGKOK,BANGKOK,Hotel,2.0
6392943331854364338,PHILIPPINES,DAVAO,DAVAO,Hotel,3.0
1103047988211419152,THAILAND,BANGKOK,,Hotel,4.0
-3632331411899484602,THAILAND,BANGKOK,BANGKOK,,
-3512282259279343133,THAILAND,BANGKOK,,Hotel,4.0
2373202357834406635,PHILIPPINES,CORON,PALAWAN,Hotel,2.5
1966621296539084697,PHILIPPINES,GENERAL SANTOS CITY,SOUTH COTABATO,Hotel,5.0
7743818023625851510,THAILAND,BANGKOK,,Hotel,3.0
5815418444763495604,THAILAND,BANGKOK,DMK,Hotel,2.5
-3910640626577662832,THAILAND,CHIANG MAI,,Hotel,3.5
5161283850640407979,THAILAND,PHUKET,PHUKET,Hotel,3.0
2500980529044797955,THAILAND,PATONG,,,
5527626237462351971,THAILAND,BANGKOK,,Hotel,4.0
5930413117210105006,PHILIPPINES,MANILA,,Hotel,3.0
2879934805973272539,PHILIPPINES,BORACAY,,Hotel,5.0
-7847668356021016036,THAILAND,PHUKET,PHUKET,,
-4571358344612333846,THAILAND,KHAO YAI,NAKHON RATCHASIMA,Hotel,3.5
-1043760650559603342,THAILAND,CHIANG MAI,CHIANG MAI PROVINCE,Hotel,3.0
6772607168542879096,THAILAND,BANGKOK,,Hotel,2.0
-1577062357846800077,THAILAND,CHONBURI,CHONBURI,,
-982518258852288976,THAILAND,UDON THANI,,Hotel,4.0
3817149364559553955,THAILAND,BANGKOK,THAILAND,Hotel,3.0
-8216036781242804060,THAILAND,BANGKOK,,,
4471610822393520934,THAILAND,BANGKOK,BANGKOK,Hotel,4.0
6496869169563142435,THAILAND,BANGKOK,,Hotel,4.0
-5414383343094815740,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
4661418902816124314,PHILIPPINES,MANILA,,Hotel,3.0
-4087559144349807610,PHILIPPINES,MANDAUE,CEBU,Hotel,3.0
2488461627192946873,THAILAND,KRABI,KRABI,,
7940675942247078360,PHILIPPINES,BORACAY,,Hotel,2.5
1968700470711903431,THAILAND,KRABI-AO NANG,,Hotel,4.0
7538899228078456822,THAILAND,HAT YAI,SONGKHLA,Hotel,4.0
-7851970379795767931,PHILIPPINES,MANILA,,Hotel,3.5
6660529596890435795,THAILAND,PHUKET,PHUKET,Hotel,3.0
-3642055750690212788,THAILAND,BANG KRUAI,NONTHABURI,,
-4909174452547557802,THAILAND,PHUKET,PHUKET,Hotel,3.0
-182046996159642369,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
-3503770123792167492,PHILIPPINES,MANILA,,Hotel,3.0
775647778147633353,THAILAND,HAT YAI,,,
8649337797539535469,THAILAND,BANGKOK,BANGKOK,,
4376521473231694218,THAILAND,PHITSANULOK,PHITSANULOK,,
8718583751342035161,PHILIPPINES,QUEZON CITY,,,
4544052849389670274,THAILAND,PATONG,PHUKET,,
7414266516375363785,THAILAND,HUA HIN,PRACHUAP KHIRI KHAN,,
4243906396279301888,PHILIPPINES,BORACAY,,Hotel,5.0
7114418869593669290,PHILIPPINES,QUEZON CITY,METRO MANILA,,
-5080902232233541607,THAILAND,BANGKOK,BANGKOK,,
5256680821472425245,PHILIPPINES,QUEZON CITY,METRO MANILA,Hotel,3.0
-829882571899066814,THAILAND,BANGKOK,BANGKOK,,
7279797049141612110,THAILAND,KANCHANABURI,KANCHANABURI,Hotel,3.5
4193565248371492215,THAILAND,PHUKET,PHUKET,Hotel,4.0
4994608947217035231,THAILAND,CHIANG RAI,,Hotel,4.0
6976442753852372167,THAILAND,KRABI-AO NANG,,Hotel,4.0
-1053218652278541230,THAILAND,BANGKOK,,Hotel,5.0
-4338077172174729206,PHILIPPINES,CEBU,,Hotel,3.0
-4927363170784802348,THAILAND,BANGKOK,BANGKOK,,
4362275506452554766,THAILAND,PATTAYA,,Hotel,5.0
989087044213749127,THAILAND,BANGKOK,BANGKOK,Hotel,5.0
1210139695839731350,PHILIPPINES,BORACAY,,Hotel,3.5
-258120860824725407,THAILAND,BANGKOK,,Hotel,3.0
7865756679308051933,PHILIPPINES,QUEZON CITY,NCR,Hotel,2.5
-1677907164393287096,THAILAND,CHIANG MAI,,Hotel,3.5
844207965042290148,PHILIPPINES,BORACAY,,Hotel,4.0
597245426546744947,THAILAND,KRABI-AO NANG,,Hotel,4.0
1783248735957048647,THAILAND,KRABI,,Hotel,4.0
-9156683771498842910,THAILAND,SURAT THANI,SURAT THANI,,
-1413397531765012619,THAILAND,KHON KAEN,KHON KAEN,,
8979844476131583771,THAILAND,BANGKOK,BANGKOK,,
5730051943597252495,PHILIPPINES,CEBU,,,
1898873554930784771,PHILIPPINES,CEBU,,Hotel,4.0
-8936863027480360693,PHILIPPINES,CEBU,,Hotel,3.0
1505653560751656512,PHILIPPINES,BORACAY,,Hotel,4.0
-283997089333007750,THAILAND,KOH SAMUI,SURAT THANI,Hotel,4.0
-669433602870928177,THAILAND,BANGKOK,BANGKOK,,
2532885058779816861,PHILIPPINES,MANDALUYONG,MANILA,,
4213028583493896223,THAILAND,NONG KHAI,NONG KHAI,Hotel,3.5
45965899034592251,THAILAND,HAT YAI,SONGKHLA,,
3406876949643554254,PHILIPPINES,CEBU,,Hotel,5.0
-5794877248814458388,PHILIPPINES,CEBU,,Hotel,5.0
-1798682646269464453,THAILAND,CHANTHABURI,CHANTHABURI,Hotel,
1989670358070101080,THAILAND,CHIANG MAI,CHIANGMAI,Hotel,2.0
-3555842962362911203,THAILAND,PHUKET,PHUKET,Hotel,3.0
5033583399251434968,THAILAND,BANGKOK,BANGKOK,Hotel,5.0
1587521317843837492,THAILAND,BANGKOK,BANGKOK,Hotel,4.0
4140175586560058437,PHILIPPINES,DUMAGUETE,,Hotel,3.0
4117863131246195732,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
3756594546884702780,PHILIPPINES,QUEZON CITY,MANILA,Hotel,3.0
-1760986410666303361,THAILAND,CHIANG MAI,,Hotel,3.0
4638691228622005533,THAILAND,PATONG,PHUKET,Hotel,3.0
3532188927076668509,THAILAND,PHUKET,,Hotel,3.0
-8563665286588421791,THAILAND,CHIANG MAI,CHIANG MAI,Hotel,2.5
7057734423186647787,THAILAND,CHIANG MAI,,Hotel,5.0
